id_contrato,nit_entidad,entidad,departamento,ciudad,orden,tipo_contrato,modalidad,estado,unspsc,fecha_firma,anio,periodo_gobierno,descripcion,dir_ejecucion,urlproceso,valor,valor_plausible,valor_pagado,valor_pend_ejecucion,valor_anticipo,precio_base,rec_regalias,rec_sgp,rec_propios_terr,n_oferentes_unicos,n_invitados,dias_ventana,dias_originales,dias_adicionados,proveedor,ordenador,supervisor,doc_proveedor,doc_ordenador,doc_supervisor,doc_replegal,cuenta_key,puntos_crudos,score,n_banderas_fuertes,es_atipico,f_cuenta_compartida,f_ordenador_es_supervisor,f_sobrepago,f_anticipo_no_declarado,f_anticipo_al_tope,f_fraccionamiento,f_proponente_unico,f_obra_directa,f_ratio_calcado,f_invitacion_vacia,f_replegal_multiempresa,f_ordenador_concentrado,f_al_tope_minima,f_ventana_corta,f_supervisor_sobrecargado,f_ordenador_itinerante,f_prorroga_mayor,f_cierre_de_periodo,f_datos_faltantes,f_sin_proceso,f_valor_implausible,f_cuenta_consorcios,ev_share_top1_ordenador,ev_hhi_ordenador,ev_contratos_supervisor,ev_entidades_ordenador,ev_proveedores_por_cuenta,ev_tipo_red_cuenta,ev_empresas_por_replegal,ev_hermanos_30d,ev_ventana_mediana_modalidad,ev_tope_minima_entidad,ev_tasa_autosupervision_entidad
CO1.PCCNTR.4000191,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,CALDAS,MANIZALES,TERRITORIAL,INTERVENTORIA,SELECCION ABREVIADA,LIQUIDADO,72141100,2024-08-25,2024,2024-2027,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 38 VIA MANIZALES - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000191&isFromPublicArea=True'},108958701,108958701,274508263,3615505,0,419476515,0,1,0,5,8,3,120,30,GRUPO EMPRESARIAL DEL CARIBE SAS,LUZ MARINA CARDENAS OSPINA,DIANA CAROLINA ZAPATA TORO,901445566,97945382,41217102,27345170,CTA-BAN-0091823,3.0,0.075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.731,0.139,3,1,1,empresas_independientes,1,0,12,111000000,0.335
CO1.PCCNTR.4000192,800103913,E.S.E. HOSPITAL SAN RAFAEL,RISARALDA,PEREIRA,TERRITORIAL,OBRA,LICITACION PUBLICA,CELEBRADO,72141100,2022-02-19,2022,2020-2023,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 7 VIA PEREIRA - ZONA RURAL,,107109385,107109385,25818591790,33280737294,0,,0,1,1,6,4,1,60,30,UNION TEMPORAL PROGRESO 2024,MARTHA CECILIA ROJAS VILLAMIL,OSCAR IVAN BETANCUR GIRALDO,900990011,47732439,15507621,51645032,CTA-BAN-0077310,3.0,0.075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.443,0.599,3,1,1,comunitaria,1,0,24,111000000,0.045
CO1.PCCNTR.4000193,800103913,E.S.E. HOSPITAL SAN RAFAEL,QUINDIO,ARMENIA,TERRITORIAL,INTERVENTORIA,LICITACION PUBLICA,EN EJECUCION,72151500,2024-04-24,2024,2024-2027,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 40 VIA ARMENIA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000193&isFromPublicArea=True'},6000000000000000000,9688006367,2618617878,4556688627,0,9226672731,1,1,1,1,6,12,120,60,CONSORCIO VIAS DEL SUR,MARTHA CECILIA ROJAS VILLAMIL,HERNAN DARIO QUINTERO BEDOYA,901223344,65066083,36432106,69891940,CTA-BAN-0077310,6.0,0.15,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.865,0.748,4,1,3,consorcios,1,0,24,111000000,0.052
CO1.PCCNTR.4000194,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,NORTE DE SANTANDER,CUCUTA,DEPARTAMENTAL,CONSULTORIA,CONCURSO DE MERITOS,EN EJECUCION,72141100,2019-05-26,2019,2016-2019,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 4 VIA CUCUTA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000194&isFromPublicArea=True'},1542598756,1542598756,1295547586,193128564,0,1256346749,1,0,0,1,12,16,120,158,CONSTRUCTORA VIBORAL S.A.S.,HERNAN DARIO QUINTERO BEDOYA,DIANA CAROLINA ZAPATA TORO,,63211969,26383685,28589395,CTA-BAN-0012004,6.0,0.15,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0.404,0.372,7,1,1,comunitaria,4,0,15,111000000,0.082
CO1.PCCNTR.4000195,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,NORTE DE SANTANDER,CUCUTA,DEPARTAMENTAL,OBRA,SELECCION ABREVIADA,TERMINADO,72141100,2019-09-14,2019,2016-2019,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 13 VIA CUCUTA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000195&isFromPublicArea=True'},108894653,108894653,5676183305,5268306992,0,8708501591,0,0,0,7,6,27,180,60,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,GLORIA ESPERANZA NINO ARAUJO,SANDRA PATRICIA MOSQUERA RENTERIA,800556677,42920343,89148708,93336521,CTA-BAN-0091823,2.0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.237,0.832,9,1,1,empresas_independientes,1,0,12,111000000,0.101
CO1.PCCNTR.4000196,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,NORTE DE SANTANDER,CUCUTA,NACIONAL,OBRA,LICITACION PUBLICA,CELEBRADO,81101500,2023-09-04,2023,2020-2023,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 39 VIA CUCUTA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000196&isFromPublicArea=True'},43641149,43641149,13762297,20704213,21820574,44644413,0,0,0,1,4,12,240,30,UNION TEMPORAL PROGRESO 2024,MARTHA CECILIA ROJAS VILLAMIL,WILSON ALBERTO GUERRERO PAZ,900990011,69843579,70385265,98913138,CTA-BAN-0091823,7.0,0.175,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.231,0.92,5,1,2,consorcios,10,0,24,111000000,0.211
CO1.PCCNTR.4000197,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,BOLIVAR,CARTAGENA,NACIONAL,OBRA,SELECCION ABREVIADA,CELEBRADO,72151500,2017-10-15,2017,2016-2019,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 23 VIA CARTAGENA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000197&isFromPublicArea=True'},317337186,317337186,276659407,46843808,158668593,323120017,0,1,1,1,6,6,60,150,CONSTRUCCIONES DEL NORTE LTDA,ALVARO JOSE PENALOZA SIERRA,ALVARO JOSE PENALOZA SIERRA,830112233,77161025,34048718,55688413,CTA-BAN-0077310,4.0,0.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.803,0.211,3,1,1,comunitaria,1,0,12,111000000,0.264
CO1.PCCNTR.4000198,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,BOLIVAR,CARTAGENA,NACIONAL,OBRA,CONTRATACION DIRECTA,TERMINADO,81101500,2022-09-19,2022,2020-2023,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 28 VIA CARTAGENA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000198&isFromPublicArea=True'},6000000000000000000,1510369936,928176249,117332011,0,1438447559,1,1,0,5,3,1,120,150,MYG LINARES S.A.S.,DIANA CAROLINA ZAPATA TORO,DIANA CAROLINA ZAPATA TORO,900412345,11042201,11042201,38287137,CTA-BAN-0012004,9.0,0.225,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.675,0.349,12,1,5,empresas_independientes,1,0,12,111000000,0.024
CO1.PCCNTR.4000199,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,BOLIVAR,CARTAGENA,NACIONAL,INTERVENTORIA,SELECCION ABREVIADA,LIQUIDADO,72141100,2017-08-26,2017,2016-2019,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 35 VIA CARTAGENA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000199&isFromPublicArea=True'},45260976,45260976,24423739,16777225,0,40744081,0,0,0,4,9,19,90,150,CONSTRUCTORA VIBORAL S.A.S.,DIANA CAROLINA ZAPATA TORO,GLORIA ESPERANZA NINO ARAUJO,901667788,67747920,47325726,49207760,CTA-BAN-0012004,5.0,0.125,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.973,0.354,7,1,1,comunitaria,18,4,12,111000000,0.148
CO1.PCCNTR.4000200,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,BOLIVAR,CARTAGENA,NACIONAL,APP,MINIMA CUANTIA,TERMINADO,72141100,2021-09-05,2021,2020-2023,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 32 VIA CARTAGENA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000200&isFromPublicArea=True'},8511679564,8511679564,9635504320,0,0,8210809320,0,1,0,5,5,10,180,150,UNION TEMPORAL PROGRESO 2024,OSCAR IVAN BETANCUR GIRALDO,,900990011,54261913,,37550618,CTA-BAN-0044517,9.0,0.225,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.978,0.956,4,1,1,consorcios,1,0,4,111000000,0.219
CO1.PCCNTR.4000201,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CAQUETA,FLORENCIA,DEPARTAMENTAL,OBRA,MINIMA CUANTIA,TERMINADO,72151500,2023-01-23,2023,2020-2023,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 38 VIA FLORENCIA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000201&isFromPublicArea=True'},6000000000000000000,10941928532,11967435728,3958725430,32669363,10420884317,0,0,0,6,7,15,90,0,CONSTRUCTORA VIBORAL S.A.S.,SANDRA PATRICIA MOSQUERA RENTERIA,LUZ MARINA CARDENAS OSPINA,901667788,83071585,45353837,23323668,CTA-BAN-0077310,6.0,0.15,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.965,0.26,5,1,1,consorcios,1,0,4,111000000,0.163
CO1.PCCNTR.4000202,891680011,GOBERNACION DEL CHOCO,GUAVIARE,SAN JOSE DEL GUAVIARE,DEPARTAMENTAL,OBRA,MINIMA CUANTIA,CELEBRADO,81101500,2022-09-03,2022,2020-2023,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 12 VIA SAN JOSE DEL GUAVIARE - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000202&isFromPublicArea=True'},99818872511,99818872511,124649709874,0,0,86894980964,0,0,1,1,5,24,60,30,MYG LINARES S.A.S.,ALVARO JOSE PENALOZA SIERRA,GLORIA ESPERANZA NINO ARAUJO,900412345,81551385,76887843,70072769,CTA-BAN-0077310,8.0,0.2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0.625,8,1,1,empresas_independientes,1,3,4,111000000,0.14
CO1.PCCNTR.4000203,891680011,GOBERNACION DEL CHOCO,VAUPES,MITU,DEPARTAMENTAL,CONCESION,MINIMA CUANTIA,TERMINADO,72151500,2023-09-12,2023,2020-2023,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 16 VIA MITU - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000203&isFromPublicArea=True'},292556246,292556246,68960716,88304271,0,221840561,0,1,0,5,5,14,60,150,UNION TEMPORAL PROGRESO 2024,WILSON ALBERTO GUERRERO PAZ,WILSON ALBERTO GUERRERO PAZ,900990011,68130083,29223412,65587055,CTA-BAN-0012004,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.819,0.234,7,3,1,consorcios,1,0,4,111000000,0.273
CO1.PCCNTR.4000204,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRES,DEPARTAMENTAL,CONCESION,LICITACION PUBLICA,EN EJECUCION,72141100,2024-11-28,2024,2024-2027,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 9 VIA SAN ANDRES - ZONA RURAL,,360919402,360919402,215992729,158912629,0,,0,0,1,2,7,18,60,60,INGENIERIA Y OBRAS CIVILES SAS,LUZ MARINA CARDENAS OSPINA,ALVARO JOSE PENALOZA SIERRA,900778899,77894780,17754107,43261962,CTA-BAN-0012004,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.977,0.431,5,1,1,comunitaria,1,0,24,111000000,0.156
